OTU ID	16SCLC1HR1	16SCLC1HR2	16SCLC1HR3	16SCLC1HR4	16SCLC1HR5	16SCLC24HR1	16SCLC24HR2	16SCLC24HR3	16SCLC24HR4	16SCLC24HR5	16SCLC3MR1	16SCLC3MR2	16SCLC3MR3	16SCLC3MR4	16SCLC3MR5	16SCLC48HR1	16SCLC48HR2	16SCLC48HR3	16SCLC48HR4	16SCLC48HR5	16SCLC96HR1	16SCLC96HR2	16SCLC96HR3	16SCLC96HR4	16SCLC96HR5	16SLAC1HR1	16SLAC1HR2	16SLAC1HR3	16SLAC1HR4	16SLAC1HR5	16SLAC24HR1	16SLAC24HR2	16SLAC24HR3	16SLAC24HR4	16SLAC24HR5	16SLAC3MR1	16SLAC3MR2	16SLAC3MR3	16SLAC3MR4	16SLAC3MR5	16SLAC48HR1	16SLAC48HR2	16SLAC48HR3	16SLAC48HR4	16SLAC48HR5	16SLAC96HR1	16SLAC96HR3	16SLAC96HR4	16SLAC96HR5	NP16SDec1710	NP16SDec1711	NP16SDec1712	NP16SDec171SF	NP16SDec171SUB	NP16SDec172SF	NP16SDec172Sub	NP16SDec173SF	NP16SDec173SUB	NP16SDec174SF	NP16SDec174SUB	NP16SDec175SF	NP16SDec175SUB	NP16SDec176SF	NP16SDec176Sub	NP16SDec177SF	NP16SDec177SUB	NP16SDec178SF	NP16SDec178SUB	NP16SDec179SF	NP16SDec179SUB	NP16SDec1811	NP16SDec1812	NP16SDec181SF	NP16SDec181SUB	NP16SDec182SF	NP16SDec182Sub	NP16SDec183SF	NP16SDec183SUB	NP16SDec184SF	NP16SDec184SUB	NP16SDec185SF	NP16SDec185SUB	NP16SDec186SF	NP16SDec186Sub	NP16SDec187SF	NP16SDec187SUB	NP16SDec188SF	NP16SDec188SUB	NP16SDec189SF	NP16SDec189SUB	NP16SMay1810	NP16SMay1811	NP16SMay1812	NP16SMay181SF	NP16SMay181SUB	NP16SMay182SF	NP16SMay182Sub	NP16SMay183SF	NP16SMay183SUB	NP16SMay184SF	NP16SMay184SUB	NP16SMay185SF	NP16SMay185SUB	NP16SMay186SF	NP16SMay186Sub	NP16SMay187SF	NP16SMay187SUB	NP16SMay188SF	NP16SMay188SUB	NP16SMay189SF	NP16SMay189SUB
ASV10981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	5	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	0	1	0	1
ASV57	0	1	2912	6	3748	5	113	24	2	1	18	5	1	4	83	5	147	6	2	8	18	0	7	0	0	2	2	1	0	0	2	1	16	4	53	27	4	0	69	1	0	221	11	0	4	0	0	1	1	3	3	3	104	21	15	18	91	31	34	0	212	1	2	4	14	0	83	7	198	38	1	0	0	1	1	0	7	0	3	2	10	0	5	0	0	0	0	0	2	0	0	1	5	0	0	12	6	35	0	0	5	14	5	221	40	1	0	21	2	3	1
ASV9068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	2	0	1	0	5	0	5	0	2	0	5	0	2	0	6	0	1	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	3
ASV10403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1	0	0	4	0	0	0	0	0	0	0	0	3	0	4	0	1	0	1	0	3	0	2	0	1	0	1	0	0
ASV7233	0	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	18	11	0	6	21	1	2	3	0	0	1	2	1	1	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0
ASV5827	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	10	14	15	15	11	2	1	0	0	0	2	12	16	13	14	4	0	3	0	0	4	2	2	1	0	2	0	2	0	1	0	1	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	0	3	0	13	0	1	0	1	0	2	0
ASV3226	0	2	1	7	6	4	2	1	0	1	4	2	2	4	6	2	2	2	3	3	4	3	1	0	2	0	0	0	0	0	1	3	0	0	3	0	2	2	0	0	2	0	1	1	4	0	1	0	0	0	0	0	1	5	7	12	4	6	0	5	3	5	4	5	0	7	3	4	2	6	1	2	0	1	3	0	4	1	3	6	0	11	0	3	3	12	0	4	0	3	0	1	0	4	2	0	5	1	2	0	6	2	2	0	2	2	7	0	4	0	2
ASV10880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	1	0	1	0	4
ASV9041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	4	0	0	0	0	0	2	0	0	0	1	0	5	0	0
ASV7673	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	0	2	0	3	0	2	0	2	0	6	0	3	0	0	0	0	0	0	2	1	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	2	0	0	1	0	0	0	3	0	2
ASV8100	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
ASV5494	0	0	2	0	0	1	0	0	1	0	1	0	5	0	0	0	0	0	0	0	3	0	0	0	0	2	9	2	6	8	1	0	0	1	4	4	5	6	0	2	0	4	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ASV9156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	2	0	1	0	0	0	0	0	3
ASV10258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	9	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV2460	0	0	0	1	0	1	0	0	2	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	7	6	19	22	1	2	0	5	0	4	0	3	2	5	11	16	0	5	3	7	1	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	6	0
ASV5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	1	0	2	0	5	0	6	0	7	0	3	0	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	0	1	0	1	0	1	0	2	0	2	0	3	0	3	0	0	0	0
ASV6273	2	2	1	2	5	2	2	1	3	3	2	3	2	1	3	1	4	0	1	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	1	1	2	1	6	2	0	3	0	0	0	3	0	0	0	0	0	0	0	1	3	2	3	1	2	2	3	1	0	0	0	2	1	1	4	4	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	5	3	1	1	0	2	0	3	0	3	1	5	2	3	1	6	0
ASV1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	3	0	0	0	1	0	1	0	6	0	27	0	0	0	2	0	0	0	9	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	23	0	29	0	1	0	0	0	0	0	2	0	57	0	0	0	3
ASV5348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	13	0	2	0	1	0	4	0	3	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	3	0	4	0	1	0	2	0	1	0	3	0	2	0	3
ASV7810	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	2	0	0	1	1	2	7	0	2	0	3	3	8	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	3	0	2	0	2	0	4	1	8	0	5	1	2	0	3	0	4
ASV4454	3	5	0	1	2	0	1	1	2	1	0	1	0	1	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	2	0	1	1	0	0	1
ASV107	9	2	1	3	0	10	0	0	0	0	0	5	0	10	0	0	1	5	0	0	0	0	0	0	0	5	281	294	388	231	103	2	15	97	40	56	22	17	28	23	58	34	16	0	16	57	44	11	0	0	13	8	11	0	136	0	8	2	4	19	11	2	360	7	18	2	28	3	42	4	2	0	0	0	1	0	52	0	4	0	3	0	11	0	5	0	1	1	12	0	0	9	4	4	0	58	1	262	13	50	4	95	0	404	2	15	5	28	0	104	66
ASV5115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	4	0	7	0	2	0	7	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	1	0	3	0	1	0	0	0	1
ASV6549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	2	0	4	0	1	0	3	0	0	0	0	0	3	0	1	0	0	0	4	0	0	0	2	0	3	0	1	0	0	0	0	1	0	1	0	0	0	3	0	2	0	0	0	2	0	3	0	0
ASV7863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	1	5	1	0	0	0	2	2	3	5	7	5	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	4	0	0	0	0	0	1	0
ASV3383	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	1	0	0	4	1	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	5	0	1	0	4	0	1	0	0	0	0	0	23	55	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1
ASV3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	5	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	1	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ASV6726	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	1	3	1	0	1	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	5	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ASV5258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	4	0	2	0	8	0	5	0	3	0	0	0	5	0	0	0	13	0	3	0	8	0	5	0	2	0	2	0	6	0	1	0	5	0	0	0	0	4	0	5	0	3	0	2	0	2	0	5	0	3	0	4	0	2
ASV3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	3	0	3	0	7	0	4	0	6	0	2	0	0	0	2	0	6	1	1	0	3	0	6	0	5	0	7	0	2	0	4	0	0	0	0	0	0	5	0	7	0	1	0	9	0	4	0	2	0	3	0	3
ASV5664	2	0	0	1	1	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	4	0	1	0	0	2	0	0	3	0	1	0
ASV6984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	8	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV7824	2	0	5	1	1	0	0	0	0	2	0	1	0	3	0	0	0	2	0	0	0	0	3	1	0	0	1	3	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	2	0	0	1	1	0	0	1	1	1	0	3	0	1	0	0	0	3	0	1	0	3	0	0	1	3	0	0	1	0	0	0	0	1	1	0	0	0	2	0	4	1	0	0
ASV2049	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	6	1	0	23	2	0	6	3	35	6	8	9	7	2	2	7	3	0	11	6	40	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0
ASV11179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0
ASV6129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	7	0	1	0	0	0	2	0	0	0	2	0	5	0	1	0	5	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	3
ASV1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	13	0	82	0	7	0	1	0	5	0	6	0	1	0	1	0	0	0	10	0	6	0	7	0	4	0	4	0	1	0	12	0	16	0	1	0	0	0	0	2	0	1	0	2	0	1	0	2	0	4	0	0	0	3	0	1
ASV1195	0	1	4	3	0	1	6	2	0	0	7	3	1	0	4	0	1	13	0	0	0	0	1	0	0	2	1	0	2	22	0	9	0	3	0	2	1	0	9	1	13	3	4	1	2	0	4	1	0	2	283	17	0	0	6	0	0	0	0	0	4	1	0	0	0	0	7	0	1	1	1	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	7	1	0	0	1	1	3	0	3	0
ASV4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	5	0	2	0	10	0	1	0	6	0	12	0	4	0	3	0	10	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	1	0	1
ASV2452	1	1	1	0	1	2	2	2	1	5	0	1	1	4	1	2	0	1	0	2	0	2	0	1	0	0	0	0	3	1	1	1	0	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	9	1	6	0	0	1	2	0	0	0	1	8	2	0	0	0	1	3	2	0	0	14	0	0	0	1	1	1	0	3	1	0	0	0	9	0	0	2	2	2	0	0	5	3	0	1	2	1	0	0	1	0	1	1	0	0	0	1	2	1	0	3
ASV1888	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	1	0	13	0	6	0	11	0	11	0	20	0	25	0	0	0	3	0	2	0	8	0	1	0	4	0	2	0	6	0	2	0	15	0	0	0	0	5	0	3	0	5	0	11	0	9	0	12	0	1	0	5	0	5
ASV8345	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	2	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
ASV1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	32	0	36	0	5	0	10	0	4	0	5	0	7	0	0	0	3	0	2	0	10	0	5	0	1	0	9	0	15	0	26	0	17	0	0	0	0	3	0	9	0	19	0	1	0	6	0	6	0	8	0	11	0	15
ASV2806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	36	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	69	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV9709	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	1	3	0	0	0
ASV3432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	1	0	0	0	8	0	0	0	0
ASV277	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	51	0	20	2	34	0	46	1	40	0	27	0	52	1	53	1	86	4	6	0	100	0	104	0	181	3	85	0	57	1	112	1	241	1	40	2	109	0	2	8	0	35	0	49	0	17	0	55	1	88	0	35	0	34	0	63	0	36
ASV4055	3	1	1	1	0	30	6	16	9	3	0	0	0	0	4	0	0	3	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV10513	0	0	2	5	1	2	3	1	1	1	2	1	0	0	1	3	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2464	1	1	1	5	5	2	3	3	1	0	6	2	2	1	0	0	0	1	4	0	0	0	0	4	0	1	4	3	2	3	2	2	0	1	3	2	2	0	4	2	3	3	5	7	2	0	0	1	1	6	7	3	1	0	2	1	2	0	7	0	0	0	2	0	1	0	7	0	7	0	9	4	2	0	0	0	4	0	9	0	5	0	9	0	4	0	5	0	9	0	0	9	4	0	0	6	0	6	1	2	0	4	0	5	1	2	0	4	0	1	0
ASV42	53	60	136	142	149	66	79	38	43	38	105	172	144	129	170	13	36	43	15	16	20	7	21	13	12	133	161	161	115	90	9	6	2	10	17	20	111	66	80	70	65	71	35	35	25	44	16	30	37	287	221	311	16	28	55	11	24	6	38	12	70	7	15	6	23	5	106	14	58	20	295	343	17	1	78	4	68	1	74	1	94	4	37	0	91	0	75	5	104	3	44	405	376	4	14	64	18	33	3	39	15	63	7	58	12	25	1	25	16	17	3
ASV4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	1	0	4	0	0	0	4	0	0	0	0	0	5	0	6	0	6	0	4	0	4	0	5	0	4	0	1	0	12	0	0	0	0	2	0	2	0	1	0	0	0	5	0	2	0	1	0	2	0	0
ASV4465	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	6	0	4	1	0	0	4	0	2	0	0	2	0	8	0	0	0	0	0	0	0	0	0	2	0	17	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	4	0	0	0
ASV5491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	3	0	3	0	4	0	3	0	3	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	2
ASV1054	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	3	1	26	3	6	0	9	20	24	9	139	8	6	1	3	0	0	2	36	13	0	3	0	3	0	2	0	5	0	5	0	1	2	1	0	14	0	0	0	1	0	9	0	0	2	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	27	0	7	0	2	0	3	0	29	0	1	0	2	0	40	0
